Avg_Height,Avg_Weight,Avg_Year,CP,LP,GP,BP,Year,ID
6.477777777777777,213.06666666666663,2.6666666666666665,0.01128,0.32707,0.66165,0.231829573934837,2014,2633
6.322222222222222,196.66666666666663,3.4444444444444446,0.25745,0.28605,0.4565,0.2610250297973778,2014,2640
6.311111111111112,203.26666666666668,2.7777777777777777,0.0,0.39884,0.60116,0.3497109826589595,2014,13
6.422619047619047,211.1428571428572,2.7777777777777777,0.0,0.44823,0.55177,0.3227771010962241,2014,235
6.423611111111111,216.41666666666663,3.111111111111111,0.03426,0.4137,0.55204,0.2187088274044796,2014,2724
6.395833333333333,205.0,3.111111111111111,0.0,0.4239,0.5761,0.2415094339622641,2014,2449
6.375,208.07142857142856,2.875,0.06473,0.43304,0.50223,0.3426339285714286,2014,309
6.444444444444444,211.66666666666663,2.4444444444444446,0.06144,0.24052,0.69804,0.2496732026143791,2014,324
6.464285714285714,206.42857142857144,3.2222222222222223,0.08333,0.48571,0.43095,0.3011904761904762,2014,156
6.371794871794871,195.7692307692308,2.555555555555556,0.08648,0.23386,0.67966,0.2691839220462849,2014,116
6.452380952380952,209.28571428571428,2.2222222222222223,0.0,0.26118,0.73882,0.2847058823529412,2014,26
6.383333333333334,202.66666666666663,2.4444444444444446,0.0,0.35287,0.64713,0.3736263736263736,2014,202
6.473958333333333,207.5,2.111111111111111,0.12029,0.42406,0.45565,0.3183475091130012,2014,12
6.5,207.7692307692308,2.555555555555556,0.01991,0.53201,0.44808,0.2674253200568989,2014,2132
6.35,195.3333333333333,2.888888888888889,0.0,0.35385,0.64615,0.191025641025641,2014,2617
6.477272727272728,210.45454545454547,2.888888888888889,0.1392,0.40199,0.45881,0.2656249999999999,2014,194
6.547619047619049,217.5,2.555555555555556,0.01593,0.56005,0.42402,0.2083333333333333,2014,150
6.380208333333334,205.6875,3.0,0.0,0.37428,0.62572,0.2973593570608496,2014,2483
6.42857142857143,206.7142857142857,2.4444444444444446,0.0133,0.19548,0.79122,0.2965425531914895,2014,158
6.486111111111112,214.5833333333333,2.7777777777777777,0.14756,0.45191,0.40053,0.2727272727272727,2014,239
6.433333333333334,206.0,2.2222222222222223,0.1419,0.41901,0.43909,0.2463186077643908,2014,2752
6.488095238095239,217.5,2.0,0.06166,0.48525,0.45308,0.2345844504021448,2014,152
6.33974358974359,195.30769230769232,3.4444444444444446,0.0,0.21093,0.78907,0.2998729351969504,2014,2428
6.529761904761905,210.0,2.555555555555556,0.18694,0.29065,0.52241,0.1933418693982074,2014,167
6.482142857142857,210.57142857142856,2.333333333333333,0.00505,0.45328,0.54167,0.3156565656565656,2014,221
6.476190476190475,210.7142857142857,2.555555555555556,0.0,0.19244,0.80756,0.1190211345939933,2014,48
6.416666666666666,209.6153846153846,2.7777777777777777,0.08914,0.47214,0.43872,0.2228412256267409,2014,399
6.467948717948717,211.15384615384616,2.7777777777777777,0.0,0.23775,0.76225,0.2732843137254903,2014,68
6.444444444444444,205.66666666666663,1.7777777777777777,0.01434,0.28196,0.7037,0.2783751493428912,2014,38
6.361111111111111,205.0,3.0,0.14208,0.46721,0.39071,0.3825136612021856,2014,147
6.305555555555555,196.9333333333333,2.0,0.0,0.25101,0.74899,0.246979865771812,2014,2755
6.339285714285715,188.92857142857144,1.3333333333333333,0.10294,0.15441,0.74265,0.2441176470588235,2014,47
6.4375,203.75,3.111111111111111,0.05237,0.2606,0.68703,0.2842892768079801,2014,2681
6.455555555555555,213.9333333333333,2.4444444444444446,0.0,0.41532,0.58468,0.2945508100147276,2014,258
6.409722222222222,198.5833333333333,2.555555555555556,0.0,0.32727,0.67273,0.2142857142857142,2014,36
6.529761904761905,214.42857142857144,2.888888888888889,0.24318,0.2072,0.54963,0.4193548387096772,2015,300
6.291666666666667,197.4375,2.888888888888889,0.04654,0.13208,0.82138,0.3031446540880503,2015,2261
6.434523809523808,207.42857142857144,3.111111111111111,0.0,0.52213,0.47787,0.3518728717366629,2015,66
6.409722222222222,205.5,2.7777777777777777,0.0,0.60519,0.39481,0.2199453551912568,2015,2086
6.487179487179487,211.69230769230768,3.333333333333333,0.07059,0.28497,0.64444,0.2849673202614379,2015,145
6.506410256410256,204.23076923076923,2.6666666666666665,0.01346,0.72948,0.25707,0.2637954239569314,2015,2363
6.423076923076922,213.84615384615384,2.555555555555556,0.0,0.43467,0.56533,0.2373333333333332,2015,127
6.506410256410257,215.92307692307693,2.2222222222222223,0.0,0.3717,0.6283,0.2278177458033572,2015,87
6.437500000000001,212.16666666666663,2.6666666666666665,0.0,0.34968,0.65032,0.3019354838709677,2015,222
6.416666666666667,200.3125,2.7777777777777777,0.0,0.65698,0.34302,0.4080221300138312,2015,21
6.428571428571428,205.57142857142856,2.888888888888889,0.12587,0.34411,0.53002,0.3117782909930716,2015,2250
6.3125,206.5625,2.333333333333333,0.0,0.36995,0.63005,0.3851010101010101,2015,277
6.474358974358975,214.6153846153846,2.6666666666666665,0.04586,0.39108,0.56306,0.2547770700636942,2015,8
6.525641025641026,208.30769230769232,3.0,0.2401,0.42273,0.33716,0.2286079182630906,2015,275
6.442307692307693,201.15384615384616,2.888888888888889,0.20939,0.29723,0.49338,0.3850782190132371,2015,2567
6.432291666666667,214.875,2.6666666666666665,0.12673,0.36637,0.5069,0.370138017565872,2015,251
6.366666666666665,195.5,2.7777777777777777,0.06777,0.26343,0.6688,0.2365728900255755,2015,58
6.458333333333334,210.125,1.6666666666666667,0.07853,0.45767,0.4638,0.3926380368098159,2015,96
6.522222222222222,207.0,2.555555555555556,0.03684,0.1441,0.81907,0.2340195016251354,2015,252
6.538461538461538,203.46153846153845,2.4444444444444446,0.07383,0.41969,0.50648,0.3341968911917098,2015,254
6.380952380952381,199.28571428571428,2.333333333333333,0.0,0.18875,0.81125,0.3612499999999999,2015,2670
6.438888888888887,211.0,2.111111111111111,0.26,0.18267,0.55733,0.3413333333333332,2015,2509
6.41025641025641,207.46153846153845,3.111111111111111,0.0,0.45068,0.54932,0.3323216995447648,2015,2460
6.473958333333334,205.625,1.8888888888888888,0.0,0.40255,0.59745,0.335031847133758,2015,2305
6.506410256410257,207.92307692307693,2.111111111111111,0.03616,0.60223,0.36161,0.1891515994436718,2015,2507
6.527777777777777,204.9333333333333,2.7777777777777777,0.00391,0.31682,0.67927,0.2099087353324642,2015,322
6.4761904761904745,201.5,3.0,0.19865,0.42027,0.38108,0.3067567567567567,2015,2294
6.273809523809524,195.42857142857144,2.888888888888889,0.0,0.35591,0.64409,0.2579250720461095,2015,2747
6.473958333333333,202.8125,2.2222222222222223,0.01279,0.47954,0.50767,0.2046035805626598,2015,97
6.421568627450981,209.35294117647047,2.2222222222222223,0.0,0.70639,0.29361,0.2948402948402948,2015,153
6.3511904761904745,201.7142857142857,2.7777777777777777,0.0,0.34871,0.65129,0.1899592944369064,2015,201
6.404761904761904,206.42857142857144,2.6666666666666665,0.0,0.47347,0.52653,0.2421768707482993,2015,61
6.421875,207.1875,2.555555555555556,0.0,0.13686,0.86314,0.2479674796747967,2015,197
6.427083333333334,206.25,3.2222222222222223,0.06117,0.33144,0.6074,0.2859174964438121,2015,108
6.51111111111111,211.13333333333333,2.0,0.01796,0.37725,0.60479,0.2754491017964072,2015,84
6.282051282051283,187.7692307692308,2.555555555555556,0.0,0.49813,0.50187,0.2801992528019925,2015,2168
6.488095238095239,207.8571428571429,2.333333333333333,0.03523,0.31843,0.64634,0.2452574525745257,2015,120
6.462121212121212,209.3636363636364,2.111111111111111,0.09151,0.38727,0.52122,0.3249336870026525,2015,2674
6.561111111111111,227.0,2.555555555555556,0.18389,0.42416,0.39195,0.3167785234899329,2015,46
6.477777777777778,211.9333333333333,2.555555555555556,0.0,0.44118,0.55882,0.2675070028011204,2015,258
6.35897435897436,201.15384615384616,3.4444444444444446,0.009,0.33419,0.65681,0.2789203084832904,2015,2640
6.397435897435897,203.46153846153845,2.6666666666666665,0.0,0.5068,0.4932,0.2301587301587302,2015,331
6.333333333333334,192.5,3.0,0.0,0.30245,0.69755,0.2213642213642213,2015,2247
6.458333333333332,206.66666666666663,3.0,0.02047,0.44737,0.53216,0.2251461988304093,2015,2751
6.40625,208.8125,2.333333333333333,0.04474,0.32105,0.63421,0.2868421052631578,2015,2724
6.467948717948719,203.0,2.888888888888889,0.08422,0.0361,0.87968,0.1430481283422459,2015,2599
6.446969696969697,204.54545454545453,2.7777777777777777,0.0,0.45649,0.54351,0.195435092724679,2015,111
6.388888888888889,204.5833333333333,2.0,0.0,0.20626,0.79374,0.2290184921763869,2015,2449
6.369791666666666,198.125,2.0,0.0,0.32359,0.67641,0.277056277056277,2015,2166
6.444444444444444,208.86666666666667,3.0,0.03825,0.25355,0.7082,0.4251366120218579,2015,68
6.39102564102564,207.69230769230768,2.888888888888889,0.00253,0.3287,0.66877,0.2793931731984829,2015,324
6.506410256410256,208.84615384615384,2.0,0.05135,0.35,0.59865,0.1148648648648648,2015,26
6.446428571428571,202.5,2.2222222222222223,0.15757,0.51489,0.32754,0.2940446650124069,2015,12
6.476190476190476,211.28571428571428,2.4444444444444446,0.06176,0.55588,0.38235,0.3779411764705882,2015,2132
6.3484848484848495,195.45454545454547,2.6666666666666665,0.0,0.46341,0.53659,0.2297817715019255,2015,2084
6.440476190476191,202.8571428571429,2.333333333333333,0.0,0.23558,0.76442,0.2895705521472392,2015,2523
6.488888888888888,217.0,2.333333333333333,0.01765,0.48045,0.50189,0.1891551071878941,2015,99
6.283333333333332,193.8,2.888888888888889,0.0,0.34508,0.65492,0.3329283110571081,2015,2617
6.515151515151515,205.9090909090909,2.4444444444444446,0.11795,0.45641,0.42564,0.2794871794871794,2015,194
6.479166666666667,213.3333333333333,2.111111111111111,0.22543,0.25087,0.5237,0.2705202312138728,2015,150
6.366666666666666,195.2,2.333333333333333,0.02774,0.49937,0.47289,0.2206809583858764,2015,2483
6.363636363636365,212.72727272727272,2.625,0.0,0.63319,0.36681,0.2384937238493722,2015,239
6.438888888888889,213.13333333333333,2.333333333333333,0.0,0.38996,0.61004,0.3075933075933076,2015,152
6.365384615384615,198.53846153846155,2.0,0.0,0.43412,0.56588,0.3841886269070734,2015,5
6.422222222222222,204.8,2.4444444444444446,0.15953,0.35409,0.48638,0.3151750972762646,2015,2752
6.5069444444444455,212.0,2.4444444444444446,0.14358,0.36849,0.48793,0.2897077509529859,2015,166
6.411111111111111,204.3333333333333,2.0,0.03023,0.38161,0.58816,0.2657430730478589,2015,2057
6.383333333333334,209.0,2.333333333333333,0.03208,0.34868,0.61925,0.2203626220362621,2015,399
6.444444444444444,208.86666666666667,3.0,0.03825,0.25355,0.7082,0.4251366120218579,2015,68
6.422619047619048,204.28571428571428,2.4444444444444446,0.0,0.36727,0.63273,0.2989690721649484,2015,38
6.403846153846154,203.07692307692307,2.7777777777777777,0.02985,0.31493,0.65522,0.2149253731343283,2015,147
6.35897435897436,191.15384615384616,2.2222222222222223,0.0,0.35304,0.64696,0.3074324324324324,2015,2755
6.276041666666667,184.0625,2.6666666666666665,0.08683,0.04902,0.86415,0.2647058823529411,2015,47
6.391025641025641,201.92307692307693,1.8888888888888888,0.0,0.39079,0.60921,0.3710526315789473,2015,2681
6.477777777777778,211.9333333333333,2.555555555555556,0.0,0.44118,0.55882,0.2675070028011204,2015,258
6.430555555555556,202.66666666666663,3.0,0.0,0.44872,0.55128,0.2717948717948718,2015,36
6.49404761904762,208.3571428571429,3.111111111111111,0.08355,0.25064,0.66581,0.2647814910025706,2016,41
6.317708333333334,195.75,2.4444444444444446,0.08253,0.50069,0.41678,0.1375515818431912,2016,183
6.433333333333334,202.66666666666663,2.6666666666666665,0.21682,0.14336,0.63981,0.3210900473933649,2016,245
6.298611111111111,197.0,3.25,0.0,0.20363,0.79637,0.1880674448767834,2016,2261
6.499999999999999,213.41666666666663,3.333333333333333,0.00313,0.47445,0.52242,0.2773722627737227,2016,66
6.4375,208.5,3.111111111111111,0.01444,0.65223,0.33333,0.2274368231046931,2016,2086
6.384615384615385,194.6153846153846,2.75,0.0,0.30212,0.69788,0.3008739076154806,2016,314
6.470238095238096,210.07142857142856,2.555555555555556,0.10138,0.17512,0.7235,0.3214285714285714,2016,350
6.453125,214.0625,2.6666666666666665,0.0,0.38444,0.61556,0.2903600464576075,2016,127
6.5,213.92307692307693,2.555555555555556,0.0,0.59108,0.40892,0.1808917197452228,2016,87
6.378205128205128,201.15384615384616,2.6666666666666665,0.0,0.37468,0.62532,0.2906976744186045,2016,38
6.5,211.0,2.6666666666666665,0.1294,0.43133,0.43927,0.2576617480136209,2016,2250
6.403846153846155,202.53846153846155,2.333333333333333,0.0,0.45366,0.54634,0.298780487804878,2016,526
6.488095238095239,214.7142857142857,2.6666666666666665,0.0,0.44975,0.55025,0.3235294117647059,2016,277
6.437500000000001,207.8333333333333,2.4444444444444446,0.0,0.42556,0.57444,0.2406947890818858,2016,222
6.40625,210.125,2.6666666666666665,0.0,0.81582,0.18418,0.2336217552533992,2016,2603
6.4375,205.0625,2.0,0.0,0.64664,0.35336,0.1645207439198855,2016,275
6.493589743589744,204.23076923076923,2.333333333333333,0.0,0.3209,0.6791,0.4237288135593219,2016,130
6.477272727272728,209.63636363636363,3.0,0.0,0.21631,0.78369,0.2836879432624112,2016,2739
6.422222222222222,214.8,2.7777777777777777,0.21911,0.17133,0.60956,0.444055944055944,2016,251
6.448717948717948,207.3846153846154,2.111111111111111,0.0,0.38863,0.61137,0.2322274881516587,2016,96
6.611111111111111,207.0833333333333,2.2222222222222223,0.0,0.42687,0.57313,0.286563614744352,2016,30
6.493589743589743,207.30769230769232,2.111111111111111,0.1363,0.31979,0.54391,0.1795543905635648,2016,2550
6.466666666666667,205.13333333333333,2.7777777777777777,0.10612,0.33708,0.5568,0.3670411985018726,2016,2641
6.409722222222221,197.91666666666663,2.875,0.0,0.30272,0.69728,0.2535575679172057,2016,2582
6.472222222222222,199.9333333333333,2.888888888888889,0.0,0.55568,0.44432,0.3374164810690423,2016,254
6.307692307692308,198.46153846153845,2.888888888888889,0.0,0.3325,0.6675,0.2812499999999999,2016,2670
6.532051282051281,218.7692307692308,2.6666666666666665,0.29524,0.28452,0.42024,0.35,2016,2509
6.407407407407408,204.66666666666663,2.875,0.01306,0.22061,0.76633,0.1959361393323657,2016,2460
6.505555555555556,206.46666666666667,2.7777777777777777,0.0,0.40438,0.59562,0.3006912442396313,2016,2305
6.410256410256411,204.7692307692308,1.8888888888888888,0.0,0.44416,0.55584,0.2066752246469832,2016,2507
6.326923076923077,188.6153846153846,2.4444444444444446,0.23412,0.10959,0.65629,0.2378580323785803,2016,2046
6.5777777777777775,214.86666666666667,2.555555555555556,0.03355,0.42065,0.54581,0.3070967741935484,2016,204
6.320512820512821,202.92307692307693,1.6666666666666667,0.04579,0.35891,0.5953,0.2351485148514851,2016,161
6.401041666666666,210.0625,3.0,0.0,0.63086,0.36914,0.2742857142857143,2016,153
6.38095238095238,198.6428571428572,3.4444444444444446,0.01095,0.42059,0.56846,0.4600219058050384,2016,236
6.384615384615383,197.3846153846154,2.111111111111111,0.0,0.40776,0.59224,0.3325499412455934,2016,2692
6.416666666666667,203.66666666666663,3.2222222222222223,0.0,0.46882,0.53118,0.2709832134292566,2016,43
6.4611111111111095,207.66666666666663,2.888888888888889,0.04463,0.24367,0.7117,0.1990349819059107,2016,201
6.45,208.4,2.6666666666666665,0.125,0.3645,0.5105,0.3823529411764705,2016,84
6.411111111111111,198.86666666666667,2.333333333333333,0.07475,0.39216,0.53309,0.2867647058823528,2016,2168
6.452380952380953,205.92857142857144,2.555555555555556,0.18734,0.36203,0.45063,0.2088607594936709,2016,120
6.464285714285714,205.57142857142856,2.4444444444444446,0.21481,0.23951,0.54568,0.3098765432098764,2016,238
6.299999999999999,201.0,2.875,0.17241,0.19894,0.62865,0.2108753315649867,2016,2934
6.559523809523809,218.0,3.0,0.02183,0.40246,0.57572,0.2510231923601636,2016,258
6.534722222222222,209.5833333333333,2.7777777777777777,0.025,0.35139,0.62361,0.2402777777777777,2016,218
6.442708333333333,212.25,2.7777777777777777,0.03178,0.4143,0.55392,0.4540295119182746,2016,2724
6.472222222222221,208.3333333333333,3.0,0.12298,0.13665,0.74037,0.2782608695652174,2016,2390
6.303571428571428,189.6428571428572,3.0,0.05826,0.35434,0.5874,0.2996432818073722,2016,62
6.416666666666667,205.0,2.888888888888889,0.0,0.42751,0.57249,0.2292441140024783,2016,2619
6.346153846153848,199.07692307692307,2.375,0.0939,0.43822,0.46787,0.3163097199341021,2016,107
6.388888888888889,202.25,3.555555555555556,0.0,0.25231,0.74769,0.2549537648612946,2016,202
6.363636363636363,204.72727272727272,2.875,0.0,0.23468,0.76532,0.3213751868460389,2016,2393
6.397435897435897,207.0,3.111111111111111,0.04561,0.33216,0.62222,0.352046783625731,2016,278
6.422619047619047,205.0,2.7777777777777777,0.0,0.29652,0.70348,0.2496998799519808,2016,2571
6.461538461538462,195.7692307692308,2.7777777777777777,0.20153,0.24425,0.55422,0.3110624315443593,2016,12
6.41025641025641,199.84615384615384,2.4444444444444446,0.04038,0.38717,0.57245,0.2992874109263657,2016,2427
6.462121212121213,210.45454545454547,2.888888888888889,0.08031,0.4728,0.44689,0.3225388601036269,2016,2132
6.325,195.7,3.25,0.01665,0.29834,0.68502,0.204865556978233,2016,2617
6.363095238095238,194.57142857142856,2.4444444444444446,0.0,0.22076,0.77924,0.3102625298329355,2016,2084
6.372222222222223,205.0,3.333333333333333,0.0,0.48674,0.51326,0.3169761273209549,2016,2031
6.372222222222223,189.86666666666667,2.333333333333333,0.0,0.73469,0.26531,0.2220888355342136,2016,2483
6.597222222222222,217.0,2.111111111111111,0.12623,0.12514,0.74863,0.2381997804610318,2016,150
6.386363636363637,214.54545454545453,2.555555555555556,0.0,0.57034,0.42966,0.2598225602027882,2016,239
6.494444444444443,203.2,2.4444444444444446,0.0,0.52226,0.47774,0.3116726835138388,2016,2752
6.488888888888888,206.53333333333333,2.4444444444444446,0.06273,0.37638,0.56089,0.1845018450184501,2016,25
6.517857142857143,208.42857142857144,2.6666666666666665,0.02519,0.56675,0.40806,0.3136020151133502,2016,221
6.51111111111111,202.9333333333333,2.6666666666666665,0.08817,0.45012,0.46172,0.308584686774942,2016,2294
6.507575757575757,205.63636363636363,2.888888888888889,0.02286,0.41155,0.56558,0.2851985559566786,2016,68
6.378205128205128,201.15384615384616,2.6666666666666665,0.0,0.37468,0.62532,0.2906976744186045,2016,38
6.430555555555556,203.3333333333333,2.6666666666666665,0.02911,0.21646,0.75443,0.2468354430379747,2016,147
6.333333333333332,188.63636363636363,2.857142857142857,0.0,0.30828,0.69172,0.2914110429447853,2016,2755
6.234375,185.3125,2.888888888888889,0.13477,0.19753,0.6677,0.389917695473251,2016,47
6.381944444444444,200.0,2.6666666666666665,0.0,0.25802,0.74198,0.2874331550802139,2016,2681
6.559523809523809,218.0,3.0,0.02183,0.40246,0.57572,0.2510231923601636,2016,258
6.431818181818182,197.27272727272728,3.0,0.0,0.23736,0.76264,0.3787409700722393,2016,36
6.455555555555555,208.9333333333333,2.333333333333333,0.0,0.60944,0.39056,0.2529488859764089,2017,2306
6.484375,205.1875,2.4444444444444446,0.03851,0.45508,0.50642,0.2380396732788798,2017,2692
6.409722222222222,201.8333333333333,3.0,0.0,0.26179,0.73821,0.2912735849056604,2017,314
6.455128205128204,210.3846153846154,3.333333333333333,0.01748,0.15851,0.82401,0.2389277389277389,2017,66
6.403846153846154,206.6153846153846,2.888888888888889,0.06463,0.4878,0.44756,0.3463414634146342,2017,2086
6.354166666666667,204.66666666666663,2.7777777777777777,0.01685,0.17303,0.81011,0.2325842696629213,2017,350
6.358974358974359,194.30769230769232,3.555555555555556,0.01986,0.32944,0.6507,0.3539719626168224,2017,2193
6.365384615384615,206.15384615384616,2.111111111111111,0.0,0.44994,0.55006,0.3016476552598225,2017,127
6.435897435897436,208.69230769230768,2.555555555555556,0.0,0.4284,0.5716,0.2231503579952267,2017,222
6.553571428571428,214.5,2.4444444444444446,0.16303,0.31803,0.51894,0.3134328358208956,2017,2250
6.422619047619047,208.07142857142856,2.4444444444444446,0.0,0.51316,0.48684,0.2291666666666667,2017,2440
6.403846153846154,210.0,3.333333333333333,0.14797,0.15536,0.69667,0.2626387176325523,2017,8
6.532051282051281,218.23076923076923,2.7777777777777777,0.0,0.53904,0.46096,0.1914357682619647,2017,87
6.466666666666668,213.7333333333333,3.111111111111111,0.0,0.49717,0.50283,0.4031710079275198,2017,277
6.344444444444446,196.7333333333333,2.6666666666666665,0.0,0.33296,0.66704,0.3495575221238938,2017,526
6.505555555555556,211.13333333333333,2.888888888888889,0.0,0.57708,0.42292,0.2411067193675889,2017,275
6.423611111111111,197.0,3.0,0.0,0.47484,0.52516,0.3277419354838709,2017,261
6.487179487179487,205.0,2.6666666666666665,0.00391,0.46354,0.53255,0.2096354166666666,2017,130
6.534722222222221,210.5,2.888888888888889,0.2,0.26467,0.53533,0.3580838323353292,2017,57
6.506944444444444,204.16666666666663,2.333333333333333,0.05395,0.38645,0.5596,0.1631116687578419,2017,2567
6.299999999999999,191.0,3.2222222222222223,0.03819,0.26372,0.69809,0.2840095465393795,2017,2737
6.352564102564102,199.0,2.333333333333333,0.14805,0.18439,0.66756,0.2759084791386272,2017,55
6.5256410256410255,203.46153846153845,2.111111111111111,0.0,0.44584,0.55416,0.2770809578107183,2017,30
6.470238095238095,210.0,2.2222222222222223,0.0,0.34368,0.65632,0.2394678492239468,2017,96
6.4125,199.4,3.0,0.01672,0.48049,0.50279,0.3678929765886287,2017,163
6.394444444444445,199.0,2.4444444444444446,0.20078,0.32725,0.47197,0.1590612777053455,2017,2550
6.608974358974359,219.23076923076923,2.111111111111111,0.09573,0.25721,0.64706,0.3875432525951556,2017,52
6.312500000000001,196.25,3.0,0.0,0.35115,0.64885,0.3104325699745547,2017,2670
6.340277777777776,210.3333333333333,2.6666666666666665,0.15126,0.43097,0.41777,0.2352941176470588,2017,2509
6.458333333333334,211.5625,2.333333333333333,0.0,0.2378,0.7622,0.2302878598247809,2017,2579
6.5128205128205146,207.07692307692307,2.555555555555556,0.07469,0.16054,0.76477,0.2374581939799331,2017,2305
6.44871794871795,205.0,2.111111111111111,0.0,0.42035,0.57965,0.250334672021419,2017,2507
6.375000000000001,201.3571428571429,2.4444444444444446,0.04374,0.31442,0.64184,0.3073286052009456,2017,2309
6.500000000000001,208.8333333333333,2.555555555555556,0.14115,0.30226,0.55659,0.2529960053262317,2017,77
6.326388888888889,199.91666666666663,3.0,0.0,0.37483,0.62517,0.2422192151556157,2017,302
6.422222222222223,206.0,2.888888888888889,0.0,0.66955,0.33045,0.304535637149028,2017,153
6.482142857142857,200.7142857142857,2.6666666666666665,0.02026,0.53635,0.44338,0.33373063170441,2017,97
6.411111111111111,207.66666666666663,2.333333333333333,0.02526,0.1,0.87474,0.3305263157894736,2017,197
6.476190476190476,213.0,2.333333333333333,0.12642,0.22756,0.64602,0.25031605562579,2017,135
6.33888888888889,204.06666666666663,2.111111111111111,0.0,0.51249,0.48751,0.2960760998810939,2017,94
6.3611111111111125,197.0,3.0,0.0,0.43977,0.56023,0.3193181818181819,2017,2168
6.423076923076922,204.84615384615384,2.4444444444444446,0.09429,0.31017,0.59553,0.3573200992555831,2017,120
6.46969696969697,205.63636363636363,2.4444444444444446,0.02469,0.35117,0.62414,0.2290809327846365,2017,238
6.486111111111111,210.41666666666663,2.6666666666666665,0.229,0.40244,0.36856,0.2642276422764227,2017,2608
6.482142857142857,208.78571428571428,2.333333333333333,0.04689,0.32953,0.62357,0.4385297845373891,2017,258
6.256410256410256,193.46153846153845,3.0,0.09561,0.22947,0.67492,0.3464566929133859,2017,2640
6.375000000000001,208.3571428571429,2.6666666666666665,0.0,0.39098,0.60902,0.2844611528822055,2017,227
6.423076923076924,202.53846153846155,3.0,0.0,0.39852,0.60148,0.2730627306273063,2017,2653
6.432291666666666,207.0625,2.6666666666666665,0.05931,0.55397,0.38671,0.3926453143534993,2017,2724
6.507575757575757,207.72727272727272,2.111111111111111,0.07303,0.18118,0.74579,0.2401685393258427,2017,2390
6.352564102564103,199.46153846153845,2.6666666666666665,0.15,0.1,0.75,0.3352272727272727,2017,269
6.428571428571429,204.3571428571429,2.888888888888889,0.13738,0.23855,0.62407,0.3035143769968051,2017,156
6.423611111111111,200.25,2.555555555555556,0.06213,0.26377,0.67409,0.2614302461899179,2017,155
6.314102564102564,194.23076923076923,2.555555555555556,0.11723,0.14407,0.7387,0.2146892655367231,2017,116
6.493589743589744,205.7692307692308,2.555555555555556,0.11423,0.25649,0.62928,0.2440290758047767,2017,26
6.357142857142857,204.2142857142857,3.111111111111111,0.0,0.50262,0.49738,0.2414698162729659,2017,2393
6.357142857142856,203.92857142857144,2.7777777777777777,0.0,0.3377,0.6623,0.3213114754098361,2017,2571
6.416666666666667,206.30769230769232,2.2222222222222223,0.18987,0.14304,0.66709,0.2569620253164557,2017,2083
6.305555555555556,198.26666666666668,3.2222222222222223,0.0,0.43408,0.56592,0.2798507462686567,2017,249
6.474358974358975,212.30769230769232,2.333333333333333,0.03145,0.50852,0.46003,0.2660550458715595,2017,2132
6.435897435897436,197.69230769230768,2.2222222222222223,0.19413,0.20429,0.60158,0.3690744920993228,2017,12
6.616666666666665,217.0,2.111111111111111,0.07021,0.37766,0.55213,0.2276595744680851,2017,150
6.416666666666667,195.41666666666663,2.888888888888889,0.0,0.56019,0.43981,0.255787037037037,2017,2483
6.462121212121213,208.9090909090909,2.888888888888889,0.0,0.49427,0.50573,0.2980891719745223,2017,239
6.488888888888889,204.06666666666663,2.555555555555556,0.0,0.5,0.5,0.2665876777251185,2017,2752
6.294871794871795,198.84615384615384,3.6666666666666665,0.0,0.34809,0.65191,0.2841328413284133,2017,2428
6.487179487179485,205.84615384615384,2.555555555555556,0.02749,0.3391,0.6334,0.3991853360488798,2017,166
6.492424242424243,217.0909090909091,2.625,0.04258,0.37284,0.58458,0.2945914844649021,2017,259
6.5,208.3846153846154,2.2222222222222223,0.02893,0.24528,0.72579,0.2893081761006289,2017,68
6.423076923076924,202.53846153846155,3.0,0.0,0.18711,0.81289,0.2961586121437422,2017,38
6.3910256410256405,195.0,2.6666666666666665,0.01524,0.23095,0.75381,0.2708089097303634,2017,147
6.283333333333334,193.3333333333333,2.6666666666666665,0.01225,0.21569,0.77206,0.3002450980392158,2017,2755
6.333333333333333,192.3333333333333,3.2222222222222223,0.05736,0.19805,0.74459,0.4047619047619047,2017,47
6.416666666666666,206.78571428571428,2.4444444444444446,0.0,0.22332,0.77668,0.4070407040704071,2017,2681
6.482142857142857,208.78571428571428,2.333333333333333,0.04689,0.32953,0.62357,0.4385297845373891,2017,258
6.424242424242425,201.0909090909091,2.4444444444444446,0.0615,0.34738,0.59112,0.3006833712984054,2017,36
6.422619047619048,195.28571428571428,1.8888888888888888,0.07287,0.36572,0.5614,0.194331983805668,2018,183
6.312499999999999,190.41666666666663,2.4444444444444446,0.0,0.32985,0.67015,0.2160278745644599,2018,9
6.303030303030303,185.0909090909091,2.7777777777777777,0.0,0.13252,0.86748,0.1877300613496932,2018,112358
6.442708333333334,209.125,2.2222222222222223,0.1075,0.39625,0.49625,0.25875,2018,2306
6.3939393939393945,201.3636363636364,3.111111111111111,0.0,0.25957,0.74043,0.3062200956937798,2018,314
6.446428571428572,218.3571428571429,3.111111111111111,0.02861,0.31716,0.65423,0.2786069651741294,2018,248
6.416666666666668,211.25,2.4444444444444446,0.07169,0.47752,0.45079,0.2235722964763062,2018,2086
6.338888888888889,203.86666666666667,2.4444444444444446,0.24856,0.25201,0.49942,0.3256616800920598,2018,245
6.5,218.0833333333333,2.2222222222222223,0.0,0.60148,0.39852,0.2041820418204181,2018,127
