year_BPI,teamId_BPI,BPI_BPI,BPIo_BPI,BPId_BPI,T50_BPI,SOS_BPI,NC_SOS_BPI,Off Eff_BART,Def Eff_BART,Bart_BART,Eff Ofg_BART,Eff Dfg_BART,TurnO_BART,TurnD_BART,RebO_BART,RebD_BART,FT%O_BART,FT%D_BART,2%O_BART,2%D_BART,3%O_BART,3%D_BART,3PRO_BART,3PRD_BART,AdjT_BART,WAB_BART,Team_ID_BART,Year_BART,AdjEM_KEN,AdjO_KEN,AdjD_KEN,AdjT_KEN,Luck_KEN,SoS_KEN,OppO_KEN,OppD_KEN,NSoS_KEN,Year_KEN,Team_ID_KEN,ORtg_REFA,DRtg_REFA,Pace_REFA,FTr_REFA,3PAr_REFA,TS%_REFA,TRB%_REFA,AST%_REFA,STL%_REFA,BLK%_REFA,OeFG%_REFA,OTOV%_REFA,ORB%_REFA,OFT/FGA_REFA,DeFG%_REFA,DTOV%_REFA,DRB%_REFA,DFT/FGA_REFA,Avg_Height_REFP,Avg_Weight_REFP,Avg_Year_REFP,CP_REFP,LP_REFP,GP_REFP,BP_REFP,Year_REFP,ID_REFP,FGM_O_REFN,FGA_O_REFN,FG%_O_REFN,3PM_O_REFN,3PA_O_REFN,3P%_O_REFN,FTM_O_REFN,FTA_O_REFN,FT%_O_REFN,ORB_O_REFN,TRB_O_REFN,AST_O_REFN,STL_O_REFN,BLK_O_REFN,TOV_O_REFN,PF_O_REFN,FGM_D_REFN,FGA_D_REFN,FG%_D_REFN,3PM_D_REFN,3PA_D_REFN,3P%_D_REFN,FTM_D_REFN,FTA_D_REFN,FT%_D_REFN,ORB_D_REFN,TRB_D_REFN,AST_D_REFN,STL_D_REFN,BLK_D_REFN,TOV_D_REFN,PF_D_REFN,ORtg_REFSTD,DRtg_REFSTD,Pace_REFSTD,FTr_REFSTD,3PAr_REFSTD,TS%_REFSTD,TRB%_REFSTD,AST%_REFSTD,STL%_REFSTD,BLK%_REFSTD,OeFG%_REFSTD,OTOV%_REFSTD,ORB%_REFSTD,OFT/FGA_REFSTD,DeFG%_REFSTD,DTOV%_REFSTD,DRB%_REFSTD,DFT/FGA_REFSTD,Years_COACH,Wins_COACH,Qual_COACH,SOS_COACH,TApp_COACH,Year_COACH,id_COACH
2021,251,12.4,6.7,5.7,0.5625,23,28,112.7,93.1,0.8999,52.9,46.0,20.7,17.8,31.1,27.5,33.9,35.9,52.5,45.3,35.6,31.7,42.1,33.1,68.7,4.2,251,2021,20.31,113.1,92.8,68.6,-0.004,14.52,109.2,94.7,8.2,2021,251,103.66740384615383,95.60740384615384,69.94899038461539,0.33902692307692306,0.4231634615384615,0.5639057692307692,53.30495192307693,52.50850961538461,9.301346153846154,9.612548076923076,0.5303903846153847,17.925192307692306,29.01480769230769,0.24789423076923078,0.45979423076923076,14.790240384615384,74.99788461538462,0.2569831730769231,6.511904761904764,202.07142857142856,3.111111111111111,0.0,0.4197,0.5803,0.3141852286049237,2021,251,25.439423076923077,56.70480769230769,0.4535620192307692,8.523557692307692,23.88605769230769,0.36324423076923074,13.995673076923076,19.075961538461538,0.7306759615384615,9.162019230769232,35.01730769230769,13.139903846153846,6.793269230769231,3.865384615384616,14.327884615384615,19.80144230769231,23.590384615384615,58.21346153846153,0.40850817307692305,5.892788461538462,19.28028846153846,0.2989447115384616,14.586538461538462,21.122596153846157,0.705575,8.859134615384615,30.60048076923077,10.28173076923077,6.461057692307692,3.2677884615384616,12.006730769230769,17.72548076923077,11.783975550385353,15.395263266801612,4.155718951036028,0.15478118918078038,0.06477827622918868,0.06689277894245294,4.6913176761397795,12.728083224276252,3.428778822922852,4.717636788276188,0.08553968106695886,4.618731217843063,6.814804982651151,0.12035504219739271,0.09738703003087022,4.693697659713258,7.5431371046082285,0.10717000632831117,6.0,272.0,12.807,7.169,7.0,2021,251
2021,41,12.5,6.4,6.1,0.25,53,61,114.1,93.5,0.908,49.0,46.7,17.5,19.6,37.4,29.5,29.0,36.8,48.3,45.8,33.5,32.4,33.4,33.3,65.2,2.0,41,2021,20.61,113.1,92.5,65.5,-0.068,12.99,108.2,95.2,-1.27,2021,41,103.24499999999999,94.625,66.8,0.28922499999999995,0.331125,0.503475,55.35249999999999,49.385000000000005,8.727500000000001,14.9625,0.468825,13.442500000000003,36.4975,0.20865,0.46972499999999995,15.7925,75.3925,0.25595,6.559523809523809,212.1428571428572,2.888888888888889,0.02328,0.33295,0.64377,0.3422584400465658,2021,41,25.225,60.75,0.4144,6.575,20.125,0.325875,12.5,17.325,0.71165,12.425,35.8,12.575,5.925000000000001,5.2,10.674999999999999,18.325,22.1,53.7,0.41567499999999996,5.675000000000001,17.95,0.319875,13.400000000000002,19.125,0.6967249999999999,7.875,29.0,10.3,5.05,2.8,11.9,16.9,13.521384030008042,12.029280811334678,4.836059382982309,0.0954952764595556,0.08376614350929003,0.07590294406013544,6.95118780193051,10.655257196748176,4.545570749502771,6.026292851629169,0.08061424270240472,2.4705218600266554,10.459762918737955,0.08061875339652361,0.07570715370775502,5.093070546235621,7.858167121780625,0.12921730020371405,3.0,201.0,6.818,2.973,2.0,2021,41
2021,333,14.4,5.8,8.6,0.6428571428571429,30,27,112.0,89.7,0.9278,51.7,45.8,18.6,20.5,32.2,29.2,28.8,30.7,50.7,46.8,35.2,29.1,46.5,34.3,73.3,6.9,333,2021,25.09,112.9,87.8,73.3,0.02,14.8,110.1,95.3,9.45,2021,333,103.40907692307692,92.3448076923077,76.31646153846154,0.28211576923076925,0.4605473076923077,0.5396342307692308,51.596615384615376,49.05930769230769,11.044115384615385,10.445076923076924,0.512391923076923,16.01276923076923,29.988884615384613,0.1990776923076923,0.46090615384615385,16.789615384615384,73.05146153846154,0.21493192307692305,6.458333333333333,197.0,2.7777777777777777,0.0,0.37175,0.62825,0.335593220338983,2021,333,27.834615384615383,64.8126923076923,0.4295015384615385,10.726153846153846,29.819615384615386,0.35619807692307687,12.623461538461537,17.91846153846154,0.6983896153846154,10.672692307692309,36.668076923076924,13.741923076923076,8.483846153846153,4.299615384615384,14.058461538461538,18.65153846153846,25.723076923076924,62.60307692307692,0.4126088461538462,6.053461538461539,21.311153846153843,0.2762296153846154,13.241153846153846,19.431923076923077,0.674838076923077,9.906153846153845,34.57769230769231,11.435769230769232,7.8561538461538465,5.346153846153846,14.534615384615385,17.775769230769228,16.4338625137614,11.914559307202618,5.676988705077345,0.12623279210660873,0.09626851455143264,0.08639757905558851,6.382185492969213,12.24020093541744,4.316546739880822,4.463216668536609,0.09570008193213934,3.5984792663433574,9.18767393156327,0.10379772542320137,0.07843774070348193,4.86358414726997,9.29944503883447,0.10366336287729769,2.0,138.0,9.418,3.482,3.0,2021,333
2021,239,20.7,13.9,6.8,0.875,43,52,125.0,92.9,0.9683,56.5,48.9,16.5,24.4,37.3,30.6,26.5,31.3,53.2,48.7,41.3,32.9,38.4,34.3,67.7,6.7,239,2021,33.87,125.0,91.1,67.4,0.046,13.25,108.7,95.5,-2.83,2021,239,116.18897727272727,94.19079545454547,69.88107954545454,0.2748482954545455,0.3868579545454546,0.5814176136363636,51.91409090909091,52.94380681818181,12.583977272727271,10.059204545454545,0.5625244318181819,13.632670454545455,34.534943181818186,0.1888164772727273,0.49402670454545455,20.707386363636363,69.61426136363636,0.22641534090909093,6.467948717948717,208.84615384615384,2.7777777777777777,0.0,0.2025,0.7975,0.2741751990898748,2021,239,30.241477272727273,62.45,0.4847607954545454,9.735227272727274,24.184090909090912,0.4005625,11.36875,16.67727272727273,0.6914022727272727,10.838636363636365,32.091477272727275,16.209659090909092,8.910795454545454,3.6096590909090907,11.132386363636364,17.485795454545453,23.824431818181818,54.451136363636365,0.43773352272727273,6.1625,18.74659090909091,0.32767840909090906,12.151136363636363,17.709659090909092,0.6692954545454546,9.352840909090908,29.826704545454547,12.070454545454545,5.8039772727272725,4.305681818181818,16.516477272727272,16.288068181818183,15.04260806746172,15.015793983853044,6.010650508907491,0.11964620258538693,0.05728662558804077,0.07633761218745815,8.172736426048205,13.380443784197476,3.7839482512074727,5.730294570270271,0.07794000050141724,5.515541261045814,11.223642943337971,0.09981090742689053,0.0767258816797841,5.676660220972172,11.04449933302734,0.11299175537006759,18.0,392.0,12.215,7.441,8.0,2021,239
2021,153,11.7,5.1,6.6,0.375,21,17,109.0,93.0,0.8617,48.3,49.1,20.4,19.0,40.9,26.4,34.2,26.9,48.5,47.0,31.8,35.0,27.9,38.4,71.6,2.4,153,2021,18.62,110.3,91.7,71.5,-0.005,14.79,110.9,96.1,8.2,2021,153,101.56418181818182,96.97172727272728,72.74736363636364,0.3443897727272727,0.2839152272727273,0.5093340909090909,57.54643181818182,54.61652272727273,9.405068181818182,11.908227272727274,0.4806818181818182,16.628431818181816,38.721659090909085,0.22448159090909092,0.4951540909090909,15.735840909090909,77.24422727272729,0.20091886363636363,6.553921568627452,209.1764705882353,2.0,0.0,0.47296,0.52704,0.3610062893081761,2021,153,27.245909090909088,62.50954545454545,0.4349890909090909,5.682954545454546,17.556590909090907,0.3186640909090909,13.781363636363636,21.056590909090907,0.6501406818181819,13.729318181818183,39.61727272727273,15.057727272727274,6.875227272727273,4.44659090909091,14.486818181818181,17.05590909090909,25.354545454545452,59.51613636363636,0.4265304545454546,8.134545454545453,22.658181818181816,0.3585556818181818,11.543636363636363,16.56340909090909,0.6820481818181818,7.879545454545455,29.133636363636363,13.297954545454544,8.541363636363636,4.801590909090909,12.695227272727273,18.074545454545454,13.87367976233354,12.361926093807892,5.107094457037529,0.12307079743897825,0.07251380028330534,0.06526129745732005,4.8690335472996145,11.418470906058847,3.6190042992826914,7.617852379565206,0.07463381871880685,5.052251607493308,9.207609564464907,0.10043207149721484,0.07909511328655398,3.6312851068311334,9.002178171012842,0.10154543500058548,18.0,903.0,20.937,9.51,29.0,2021,153
2021,222,15.1,10.9,4.2,0.625,47,44,118.5,96.8,0.9109,53.2,51.0,13.7,18.4,27.7,25.7,30.0,25.6,53.4,50.7,35.3,34.3,44.8,40.5,64.1,3.1,222,2021,23.02,119.0,96.0,64.2,-0.007,13.66,109.3,95.7,8.12,2021,222,110.13,100.53534722222221,66.484375,0.3011479166666666,0.4511409722222222,0.5556569444444445,50.595416666666665,54.77979166666667,7.368680555555556,5.514305555555556,0.5202277777777777,11.232083333333334,25.38923611111111,0.22935069444444448,0.5170472222222222,15.583333333333332,76.62958333333333,0.1718798611111111,6.5,214.2,2.6666666666666665,0.0,0.50313,0.49687,0.1964956195244055,2021,222,25.647222222222226,58.03819444444444,0.442675,9.026388888888889,26.31527777777778,0.33848194444444446,13.125694444444443,17.172222222222224,0.7836319444444444,7.985416666666667,31.011805555555554,14.228472222222223,4.948611111111111,1.8333333333333333,8.409722222222221,15.23402777777778,24.854166666666668,55.88402777777778,0.44601874999999996,7.9,22.486805555555556,0.3549583333333333,9.427777777777777,13.753472222222221,0.6899409722222222,7.049305555555556,30.174305555555556,12.026388888888889,4.085416666666666,2.832638888888889,11.572916666666668,16.37847222222222,17.123548113635795,12.309133465303994,4.128760911782937,0.11446214803738979,0.07647603110343354,0.08483067448354593,4.77621537761158,14.38920312827179,3.271813971891841,5.46748571100099,0.0915701006515409,3.575970730678128,6.350296581000502,0.08098298175131201,0.07321486643207556,3.687537570430074,8.36333665470905,0.09211586906355133,20.0,612.0,11.493,5.022,16.0,2021,222
2021,2509,11.6,6.2,5.4,0.5333333333333333,13,14,112.3,94.3,0.8821,51.0,48.8,18.6,16.8,32.8,24.3,31.7,30.1,51.7,49.7,33.3,31.8,37.8,45.3,66.3,3.7,2509,2021,20.33,113.3,92.9,66.1,0.01,16.61,111.2,94.6,5.71,2021,2509,104.65581818181818,100.7452196969697,66.77869696969697,0.2990408333333333,0.38200598484848486,0.5416446212121212,54.7875,54.36664393939394,7.177825757575757,11.041590909090909,0.516030606060606,15.45265909090909,31.358136363636362,0.20760060606060607,0.499717803030303,13.67726515151515,77.60131060606061,0.21644681818181818,6.458333333333334,207.5,2.0,0.10875,0.33875,0.5525,0.3424999999999999,2021,2509,25.8380303030303,57.68098484848484,0.45068969696969696,7.510984848484848,22.1580303030303,0.34156401515151513,11.706818181818182,16.88909090909091,0.6843784090909091,9.932121212121212,34.33704545454545,14.13598484848485,4.864924242424242,3.4674242424242427,11.975909090909092,17.553409090909092,23.876439393939393,56.43325757575757,0.42390666666666665,8.628712121212121,26.20916666666667,0.32190227272727273,11.843484848484849,17.18462121212121,0.6893992424242424,7.128030303030304,28.637954545454548,14.548863636363636,5.709090909090909,3.354318181818182,10.176136363636363,17.671969696969697,14.970333979938445,12.475471701699067,3.673528932078093,0.1517501558100017,0.08658044398375005,0.07935100510127147,5.953008220917125,13.460420129138242,3.3023540585531297,5.069000089244614,0.08868450709645852,4.4304860172678975,9.726914060628744,0.11118503096690269,0.05888042766407835,4.362240274404908,6.940510631840271,0.08605008846519407,16.0,380.0,14.894,8.168,12.0,2021,2509
2021,2641,14.4,6.5,7.9,0.3125,45,41,112.0,91.9,0.9067,49.4,47.7,16.0,23.7,33.4,30.0,37.9,35.6,47.8,45.5,35.3,34.2,31.3,38.2,65.3,0.9,2641,2021,21.81,112.7,90.9,65.1,-0.099,12.84,108.5,95.7,-4.88,2021,2641,105.054,96.41033333333334,67.80333333333334,0.3568,0.31200333333333335,0.5267633333333333,50.19133333333333,49.972,10.022666666666666,11.233,0.49173333333333336,12.660666666666668,30.438666666666663,0.24922666666666668,0.49743000000000004,19.296666666666667,71.36933333333333,0.23594333333333334,6.488095238095238,210.0,2.2222222222222223,0.0,0.20161,0.79839,0.3410138248847926,2021,2641,25.536666666666665,58.63666666666666,0.4358466666666667,6.5266666666666655,18.116666666666667,0.35740666666666665,14.219999999999999,20.3,0.70487,10.27,31.84,12.776666666666666,6.866666666666667,3.5500000000000003,9.86,17.51,22.956666666666667,53.736666666666665,0.4276133333333333,7.473333333333334,20.346666666666668,0.35908999999999996,12.486666666666666,18.75,0.6783566666666667,8.726666666666667,31.46333333333333,10.76,5.1899999999999995,3.533333333333333,14.926666666666666,18.873333333333335,14.48110455602616,17.55305469324469,4.388175445882077,0.1688279504326539,0.04955228119298416,0.07391369284610114,5.795928161324253,13.35981401599109,4.2465343737207775,7.386780896960763,0.08529093934865163,4.745495660522661,8.596506622365528,0.1305024677493493,0.08479245888487867,6.367178385370793,8.945526168071126,0.11524182114103142,5.0,142.0,16.137,6.82,3.0,2021,2641
2021,8,13.5,6.4,7.1,0.5,56,63,109.8,91.4,0.8915,50.7,47.9,17.1,20.1,31.7,26.5,32.7,29.0,51.2,46.3,33.2,33.6,33.9,37.7,72.5,4.6,8,2021,21.56,111.1,89.6,72.6,0.064,12.69,109.4,96.7,-4.09,2021,8,104.63911764705882,97.17470588235294,76.06970588235293,0.31872647058823533,0.3255058823529412,0.5424264705882352,51.85970588235294,47.35941176470588,10.00264705882353,12.26764705882353,0.5064264705882353,15.026764705882353,28.67764705882353,0.2368323529411765,0.5021823529411764,17.07941176470588,74.96176470588236,0.21469117647058825,6.544444444444446,207.13333333333333,2.555555555555556,0.0,0.45103,0.54897,0.285876993166287,2021,8,29.03235294117647,64.33823529411765,0.4528294117647059,6.885294117647059,20.98235294117647,0.31516176470588236,15.026470588235295,20.155882352941177,0.7469529411764706,10.08235294117647,35.48235294117647,13.876470588235293,7.714705882352942,4.4411764705882355,13.020588235294117,17.188235294117646,26.320588235294117,61.12352941176471,0.43129411764705883,8.623529411764705,23.38235294117647,0.363,12.935294117647059,18.764705882352942,0.6935529411764707,8.452941176470588,32.94705882352942,13.226470588235294,6.920588235294118,3.682352941176471,14.564705882352941,18.31470588235294,16.953629535750856,14.888389880232394,5.234723357449966,0.139731449660388,0.0943962137020883,0.0771880232122792,5.9505141753980295,9.390384151680326,3.6933339580664044,5.990715262373827,0.08637002518235133,4.466459908350598,9.608430438103351,0.09611157305864082,0.08097986109660725,5.349219870766807,6.351831714476718,0.09212499726441103,2.0,155.0,12.507,4.313,3.0,2021,8
2021,57,10.3,5.8,4.5,0.4545454545454545,27,27,110.2,94.4,0.8561,53.1,47.8,21.2,20.2,31.0,30.6,33.9,35.1,53.0,48.8,35.6,30.7,33.8,36.2,68.2,1.2,57,2021,16.95,111.0,94.1,68.3,-0.004,14.72,109.9,95.2,8.88,2021,57,103.30427777777777,98.94077777777778,71.58972222222222,0.35068,0.33316166666666663,0.5693366666666667,51.74483333333333,43.63588888888889,10.052722222222222,13.616444444444443,0.5347583333333333,17.99722222222222,28.84111111111111,0.262135,0.48311166666666666,16.64011111111111,71.68144444444445,0.2606888888888889,6.466666666666666,207.46666666666667,2.555555555555556,0.00973,0.45622,0.53405,0.3708108108108108,2021,57,26.666666666666664,56.373333333333335,0.47528222222222216,6.715000000000001,18.790555555555557,0.35805444444444445,14.319444444444446,19.14,0.7485044444444444,8.292777777777777,31.525,11.637777777777778,7.2716666666666665,5.028333333333332,14.318888888888889,18.815,24.793888888888887,58.13055555555555,0.42507666666666666,6.676666666666666,21.634444444444444,0.3080616666666667,14.880555555555553,20.94611111111111,0.7150305555555555,9.257777777777779,29.67055555555556,12.966666666666667,7.517222222222221,3.428888888888889,13.644444444444444,17.755,12.429132444918805,14.691287667639395,4.774732104177853,0.14147724198612296,0.0536322353316237,0.06892266197219413,6.583621090757477,9.636903029500713,3.0347267861648874,6.140689429263351,0.07470497529169882,3.5286824736720077,8.039123086506388,0.11223646169286221,0.08014846640246254,4.12189276910499,9.084670238007174,0.0972715271803625,6.0,224.0,11.882,5.461,3.0,2021,57
2021,194,14.2,10.6,3.6,0.6666666666666666,9,8,120.4,97.3,0.9205,52.9,48.7,15.5,14.7,29.3,27.0,37.2,33.5,52.2,47.2,36.0,34.0,39.2,38.4,66.6,6.0,194,2021,23.58,120.7,97.1,66.7,-0.012,17.9,111.6,93.7,3.47,2021,194,110.57922077922078,104.23139610389612,68.67224025974026,0.3741724025974026,0.38874383116883116,0.5686980519480519,51.98519480519481,51.60733766233767,6.439058441558442,9.792857142857143,0.5313922077922077,12.99672077922078,27.26535714285714,0.2797678571428571,0.4891448051948053,11.80340909090909,74.5600974025974,0.24386948051948049,6.464285714285714,211.78571428571428,2.888888888888889,0.0,0.60987,0.39013,0.2784958871915393,2021,194,26.54448051948052,57.88084415584415,0.4602883116883117,8.186688311688313,22.533116883116882,0.36023084415584417,15.964610389610389,21.350974025974025,0.7467314935064935,8.333766233766234,33.56948051948052,13.674675324675324,4.530194805194805,3.571103896103896,10.167857142857143,18.617857142857144,25.322402597402597,59.82987012987013,0.42448896103896105,7.789285714285714,22.955844155844154,0.33970519480519484,14.34448051948052,20.03538961038961,0.7094224025974026,8.626948051948052,30.887337662337664,14.43896103896104,5.256818181818182,2.9642857142857144,9.291558441558442,18.7012987012987,12.97650565155085,14.69234311594169,4.253737129853286,0.12510954339882455,0.08820380846628444,0.06371728551278907,5.771503969028881,10.733401789670161,3.448820898712754,4.316938381451293,0.06574687530904587,2.871554971960183,9.123219814569099,0.09871061212573123,0.07229000734050539,4.905967399915358,8.154401146897063,0.08877900555850458,4.0,201.0,9.96,5.543,5.0,2021,194
2021,356,17.6,9.7,8.0,0.7,5,6,116.9,90.6,0.9491,55.6,46.5,18.1,16.1,32.2,22.1,37.9,30.1,55.4,45.1,37.2,32.9,30.0,32.6,70.5,8.8,356,2021,29.06,118.0,88.9,70.5,0.022,18.17,112.3,94.1,10.44,2021,356,109.89875,95.94144230769231,71.5775,0.38124711538461536,0.28468173076923076,0.5776634615384615,55.78798076923077,55.17346153846154,7.7600961538461535,6.917884615384615,0.5504932692307692,15.162115384615385,29.340288461538464,0.26385384615384616,0.4688951923076923,13.553269230769232,78.82451923076923,0.2252625,6.515625,208.75,2.4444444444444446,0.22754,0.08985,0.68261,0.2368728121353559,2021,356,29.266346153846158,58.743269230769236,0.4975528846153846,6.2153846153846155,16.677884615384617,0.37522980769230774,15.374038461538461,22.15,0.6922153846153847,9.016346153846154,36.44615384615385,16.19423076923077,5.660576923076922,2.848076923076923,12.346153846153847,18.088461538461537,25.075961538461538,60.25673076923077,0.41694615384615386,6.343269230769231,19.183653846153845,0.3410673076923077,13.229807692307693,19.0,0.6952451923076922,7.447115384615385,28.78461538461539,11.691346153846153,6.753846153846153,4.074038461538462,10.8125,19.571153846153845,12.577290509451537,16.32262958469437,4.749284043382874,0.11667757245494309,0.08486414190130694,0.05510508045972819,9.635712025406278,10.56866233995173,2.2906213647303515,4.616417640114139,0.05993873215962466,4.185438145895634,12.61731188248055,0.08447361361898437,0.07555174827008747,3.758494322184413,9.668841431301681,0.11806703035104245,4.0,180.0,12.228,4.504,4.0,2021,356
2021,2350,13.2,5.6,7.7,0.6666666666666666,128,148,109.7,89.2,0.915,55.7,47.2,18.3,21.5,27.1,20.9,31.5,22.7,57.2,46.3,35.4,32.5,37.1,33.5,63.4,1.8,2350,2021,24.32,111.3,87.0,63.7,-0.024,6.27,105.6,99.4,4.81,2021,2350,109.22085414585415,88.45797702297702,63.82732267732267,0.3332156343656344,0.3733515984015984,0.5873461038961039,54.391193806193805,61.508931068931076,10.428356643356643,6.712417582417582,0.5621371128871129,15.973891108891108,25.128726273726276,0.2381922077922078,0.4667633366633367,17.43993006993007,81.44425074925076,0.17529220779220778,6.380208333333333,202.625,3.0,0.22637,0.16791,0.60572,0.4141791044776118,2021,2350,25.467082917082916,51.91033966033966,0.49367387612387614,7.070829170829171,19.476473526473526,0.36815959040959045,12.103996003996004,16.944805194805195,0.7211634865134866,6.873476523476524,30.44935064935065,15.598651348651348,6.713336663336664,2.2992007992007992,11.479520479520481,14.960789210789212,21.27077922077922,51.42492507492508,0.4155804195804196,5.262887112887113,16.53191808191808,0.31747937062937065,9.027572427572428,12.496353646353647,0.6900655344655344,5.544705294705295,25.682317682317684,9.485464535464535,5.256443556443557,2.706843156843157,12.145854145854146,16.435364635364635,14.787571067099433,13.00155243005226,4.627345089859322,0.13532640747149013,0.10120148114008133,0.09069471419435478,5.021360823136397,10.502909991024863,4.2032475923481645,5.252327696989131,0.10363970883455735,3.972856830776748,6.950968061302491,0.09519402936007304,0.07780185751161772,5.487728244940942,7.309562156841624,0.10137058596518386,10.0,293.0,2.194,0.511,1.0,2021,2350
2021,2633,13.3,5.0,8.3,0.5,57,65,107.7,90.0,0.8874,49.6,46.3,18.2,22.8,31.3,28.7,34.4,30.6,49.6,44.9,33.1,32.4,34.6,38.1,66.7,2.3,2633,2021,19.95,108.0,88.1,67.1,-0.013,13.11,108.9,95.8,-0.34,2021,2633,98.4446875,93.6059375,69.93062499999999,0.311053125,0.36271875,0.5218343750000001,50.91625,58.44624999999999,10.3096875,15.888125000000002,0.486615625,16.1115625,28.807812499999997,0.22570624999999997,0.468409375,18.84875,72.4590625,0.2317625,6.535714285714286,205.78571428571428,2.555555555555556,0.01455,0.2963,0.68915,0.3002645502645502,2021,2633,24.61875,57.881249999999994,0.42733437500000004,6.746874999999999,20.9,0.338275,12.878125,17.678124999999998,0.7371125000000001,9.48125,32.5,14.243749999999999,7.200000000000001,5.265625,12.696875,17.215625,22.665625,56.09375000000001,0.40307187499999997,7.30625,21.81875,0.33045625,12.821875000000002,17.30625,0.73081875,8.8125,31.525,10.3875,6.65625,3.4625000000000004,14.85625,18.321875,17.87853684651179,13.802450337807246,5.6261624313295195,0.13882502463312393,0.08319763310242759,0.09384001661310978,7.352471143012525,16.014588256868706,4.0246710682957945,7.586274906142469,0.09995188301067129,4.596768963117996,10.111114868037248,0.11273815564347209,0.06807292469787879,4.620692342149359,9.268918437598261,0.10299466143883519,6.0,727.0,14.685,7.965,24.0,2021,2633
2021,197,10.2,3.9,6.3,0.625,20,17,108.5,92.2,0.8665,51.2,47.1,20.9,19.7,31.3,30.1,37.6,31.3,52.0,46.7,33.2,31.9,32.2,37.5,72.0,4.8,197,2021,18.95,109.6,90.7,72.4,0.038,15.52,111.1,95.6,5.81,2021,197,100.9696923076923,96.67259615384617,74.5858076923077,0.38169230769230766,0.32299211538461536,0.5475294230769231,51.55644230769231,46.32178846153846,9.71473076923077,11.303365384615386,0.5112748076923077,17.881884615384614,29.46871153846154,0.269015,0.4711621153846154,16.223423076923076,72.52763461538463,0.25680903846153846,6.435897435897437,200.0,2.2222222222222223,0.0,0.22562,0.77438,0.336734693877551,2021,197,27.035192307692306,59.4075,0.4581632692307692,6.301923076923077,19.275576923076922,0.33048173076923076,15.954615384615384,22.586538461538463,0.7069796153846154,9.462307692307693,34.71884615384615,12.468076923076923,7.381730769230769,4.406538461538462,15.268076923076922,17.76615384615385,25.354615384615386,61.622115384615384,0.4122726923076923,7.172692307692308,22.931730769230768,0.3154694230769231,15.238846153846154,20.687884615384615,0.7168940384615385,9.653076923076924,32.88365384615384,12.108846153846153,7.94326923076923,4.600576923076924,13.833653846153846,18.67076923076923,9.198940468723908,12.616037959403238,3.5086035470789096,0.12481390285071446,0.07969637785795639,0.05890690102615947,7.6814757023320235,13.318671104881298,3.5762322046546693,5.899655162336419,0.07226289806520085,4.106462526647311,10.05615783213587,0.0908420126613662,0.07142475342833779,3.9716538724766313,8.773041910752285,0.13913072080336666,4.0,72.0,11.55,10.235,0.0,2021,197
2021,21,12.2,5.3,6.9,0.3333333333333333,115,119,111.3,91.5,0.9044,52.4,47.5,16.7,22.4,30.1,24.3,33.2,32.5,50.4,44.9,36.8,33.8,40.4,45.9,65.5,3.1,21,2021,19.88,111.0,91.1,65.5,0.027,7.22,106.4,99.2,13.66,2021,21,108.53912500000001,92.020125,66.91229166666666,0.35038583333333334,0.399415,0.5608274999999999,52.664249999999996,52.24908333333333,11.771291666666668,9.86075,0.5318820833333334,13.587166666666665,26.203750000000003,0.25070625,0.4849720833333333,18.96575,77.99783333333333,0.23843083333333331,6.380208333333333,199.375,3.2222222222222223,0.0,0.46763,0.53237,0.3549160671462829,2021,21,25.427916666666665,56.08041666666667,0.4576575,8.330833333333334,22.673750000000002,0.36847749999999996,13.5425,19.065416666666664,0.6968425,7.977916666666666,31.24041666666667,13.418333333333333,7.942083333333334,2.962083333333333,10.250833333333333,18.285,20.619999999999997,51.625416666666666,0.40498208333333335,8.095833333333333,23.01125,0.34546583333333336,12.120416666666667,16.6675,0.7349504166666667,6.776666666666666,28.292916666666667,12.115,4.749583333333334,3.0725000000000002,13.907916666666667,18.221666666666668,16.353047707145272,13.204921320854096,4.17270514821839,0.1425809850631819,0.08366178920836545,0.08615247342501943,8.255838882958876,13.882132324812275,3.9513911554656374,5.69244719136287,0.09502826090364051,4.267068123474287,11.771701225203165,0.11743494765706215,0.08985125862918492,4.351419825454044,9.87677718252404,0.11391723418072545,4.0,96.0,12.565,3.325,1.0,2021,21
